BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster_result
996.619846,0.727273,581.8,520.0,61.8,0.0,0.25,0.083333,0.166667,0.0,0,3,8500.0,2088.919798,238.591204,0.0,12,Cluster 2.0
541.240795,1.0,5999.95,4104.58,1895.37,0.0,1.0,1.0,1.0,0.0,0,97,16000.0,6850.328106,200.169985,1.0,12,Cluster 1.0
4762.717627,1.0,0.0,0.0,0.0,450.089413,0.0,0.0,0.0,0.571429,4,0,5000.0,806.236783,1327.669984,0.0,7,Cluster 4.0
1585.806548,1.0,0.0,0.0,0.0,274.3843,0.0,0.0,0.0,0.083333,1,0,2000.0,566.302426,351.844812,0.0,12,Cluster 2.0
376.997522,1.0,0.0,0.0,0.0,928.598154,0.0,0.0,0.0,0.166667,3,0,1000.0,1008.342761,269.826013,0.0,12,Cluster 2.0
1736.930299,1.0,616.0,0.0,616.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1900.0,803.881382,644.158808,0.0,12,Cluster 3.0
0.0,0.0,581.0,0.0,581.0,0.0,0.583333,0.0,0.583333,0.0,0,7,1000.0,692.523718,3720.379789,0.0,12,Cluster 2.0
122.062129,1.0,924.69,422.0,502.69,0.0,0.5,0.083333,0.416667,0.0,0,11,6300.0,789.33314,164.279979,0.363636,12,Cluster 3.0
167.35668,1.0,288.0,288.0,0.0,189.705758,0.083333,0.083333,0.0,0.083333,1,3,6000.0,292.213876,168.244932,0.0,12,Cluster 2.0
5543.972323,1.0,0.0,0.0,0.0,2231.203315,0.0,0.0,0.0,0.333333,9,0,6000.0,1265.31093,1978.26824,0.0,12,Cluster 4.0
1804.401706,1.0,40.0,40.0,0.0,2392.281584,0.083333,0.083333,0.0,0.25,6,1,2500.0,2459.382382,679.004285,0.0,12,Cluster 2.0
2067.148279,1.0,792.68,441.9,350.78,446.493825,0.583333,0.25,0.5,0.333333,7,21,3500.0,697.332323,611.827896,0.0,12,Cluster 2.0
308.542887,1.0,680.0,680.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2500.0,1261.970352,183.623476,0.083333,12,Cluster 2.0
465.332882,1.0,6920.08,5182.71,1737.37,0.0,0.833333,0.583333,0.5,0.0,0,34,9500.0,5691.439238,235.694396,0.636364,12,Cluster 1.0
2783.614341,1.0,1725.05,700.05,1025.0,1004.424902,0.916667,0.333333,0.75,0.416667,5,18,5000.0,812.534656,934.885255,0.0,12,Cluster 3.0
5469.851311,1.0,0.0,0.0,0.0,512.792701,0.0,0.0,0.0,0.166667,3,0,6000.0,1362.966798,2019.027883,0.0,12,Cluster 2.0
2024.263677,0.875,56.0,56.0,0.0,4086.268496,0.125,0.125,0.0,0.5,10,1,2500.0,375.558603,413.255193,0.0,8,Cluster 4.0
5423.576453,1.0,1672.55,107.89,1564.66,2768.037239,1.0,0.083333,1.0,0.166667,9,40,8500.0,2411.575976,4716.185183,0.0,12,Cluster 4.0
26.531265,0.545455,373.39,0.0,373.39,0.0,0.636364,0.0,0.636364,0.0,0,7,3000.0,535.206387,140.926151,1.0,11,Cluster 3.0
793.005227,1.0,4.99,4.99,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,1127.028432,223.627537,0.083333,12,Cluster 2.0
949.259857,1.0,0.0,0.0,0.0,59.80774,0.0,0.0,0.0,0.166667,2,0,1000.0,169.264551,247.985446,0.0,12,Cluster 2.0
22.242824,1.0,236.28,236.28,0.0,0.0,0.833333,0.833333,0.0,0.0,0,10,4000.0,258.45701,153.481269,0.545455,12,Cluster 3.0
263.63692,0.727273,1350.7,1060.7,290.0,0.0,0.666667,0.5,0.25,0.0,0,17,1500.0,837.745205,196.198784,0.0,12,Cluster 3.0
1107.848228,1.0,0.0,0.0,0.0,318.884066,0.0,0.0,0.0,0.166667,3,0,1200.0,400.316615,294.743006,0.0,12,Cluster 2.0
0.0,0.0,0.0,0.0,0.0,89.849004,0.0,0.0,0.0,0.142857,1,0,3000.0,138.021428,201.3175274,0.0,7,Cluster 2.0
517.574276,1.0,4235.28,465.58,3769.7,0.0,0.916667,0.333333,0.833333,0.0,0,33,2800.0,3770.525556,200.541865,0.777778,12,Cluster 3.0
417.898933,0.9,1735.17,1116.67,618.5,649.936157,0.9,0.3,0.8,0.1,2,20,2500.0,1892.675483,170.458741,0.125,10,Cluster 3.0
6329.586806,0.714286,0.0,0.0,0.0,5489.844176,0.0,0.0,0.0,0.571429,6,0,14600.0,18091.01347,1513.375079,0.25,7,Cluster 4.0
304.309784,1.0,289.75,0.0,289.75,0.0,0.5,0.0,0.416667,0.0,0,7,2500.0,670.652889,177.079948,0.0,12,Cluster 2.0
193.207812,1.0,1937.7,1937.7,0.0,0.0,1.0,1.0,0.0,0.0,0,30,2000.0,2100.802868,169.00964,0.916667,12,Cluster 3.0
2757.097566,1.0,1533.04,384.04,1149.0,686.790836,0.5,0.083333,0.416667,0.166667,2,7,3000.0,767.851514,8608.53291,0.0,12,Cluster 2.0
13.230057,0.545455,112.21,0.0,112.21,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,229.90409,134.635863,0.285714,12,Cluster 2.0
1869.125099,0.545455,158.2,158.2,0.0,1402.159983,0.083333,0.083333,0.0,0.083333,1,1,6500.0,6585.792428,559.387332,0.090909,12,Cluster 2.0
8181.251131,1.0,2258.01,1318.78,939.23,5251.228934,1.0,0.75,1.0,0.75,21,60,13500.0,3021.575846,2074.581541,0.0,12,Cluster 4.0
743.245283,0.6,1610.06,1211.9,398.16,0.0,0.5,0.2,0.4,0.0,0,10,3500.0,274.724354,347.761624,0.0,10,Cluster 3.0
137.909416,1.0,897.42,684.12,213.3,0.0,0.916667,0.916667,0.583333,0.0,0,27,7000.0,965.182597,191.931603,0.083333,12,Cluster 3.0
185.396312,1.0,0.0,0.0,0.0,842.456926,0.0,0.0,0.0,0.363636,7,0,1000.0,117.542764,137.6915,0.0,11,Cluster 2.0
49.682373,1.0,412.32,0.0,412.32,0.0,1.0,0.0,1.0,0.0,0,12,4000.0,551.966425,470.6688,0.083333,12,Cluster 3.0
1845.113513,1.0,258.9,258.9,0.0,251.188184,0.166667,0.166667,0.0,0.166667,2,3,2000.0,486.093032,515.528152,0.0,12,Cluster 2.0
2279.807594,0.909091,0.0,0.0,0.0,4211.68237,0.0,0.0,0.0,0.166667,7,0,5000.0,4714.063176,543.766316,0.090909,12,Cluster 4.0
3.513242,0.363636,48.04,0.0,48.04,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,140.940173,109.557678,0.6,12,Cluster 2.0
7.980453,0.272727,0.0,0.0,0.0,95.842922,0.0,0.0,0.0,0.083333,1,0,9500.0,198.014471,165.091997,0.0,12,Cluster 2.0
392.194003,1.0,788.14,788.14,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,9000.0,1041.707049,192.452296,0.0,12,Cluster 2.0
1265.781431,1.0,1585.79,1257.32,328.47,0.0,1.0,0.416667,1.0,0.0,0,22,3000.0,338.977714,399.110239,0.0,12,Cluster 3.0
1083.379171,1.0,9.9,0.0,9.9,0.0,0.142857,0.0,0.142857,0.0,0,1,1900.0,186.923852,7243.733403,0.0,7,Cluster 2.0
1623.895229,1.0,0.0,0.0,0.0,352.784134,0.0,0.0,0.0,0.583333,11,0,1700.0,729.695998,419.674095,0.0,12,Cluster 2.0
4.708041,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0,3,7000.0,217.820198,121.781205,1.0,12,Cluster 2.0
7886.777059,1.0,0.0,0.0,0.0,12876.04361,0.0,0.0,0.0,0.454545,20,0,12000.0,11080.9622,2275.686103,0.090909,11,Cluster 4.0
7.456966,0.272727,4.8,0.0,4.8,0.0,0.083333,0.0,0.083333,0.0,0,1,2200.0,70.517745,246.213204,0.0,12,Cluster 2.0
1362.522626,1.0,62.25,0.0,62.25,56.644654,0.083333,0.0,0.083333,0.166667,2,1,1500.0,349.397408,341.393229,0.0,12,Cluster 2.0
1434.793889,1.0,467.88,467.88,0.0,0.0,1.0,1.0,0.0,0.0,0,12,4300.0,2538.815988,2898.375147,0.0,12,Cluster 3.0
1138.592025,1.0,327.99,248.99,79.0,0.0,0.333333,0.25,0.166667,0.0,0,9,1200.0,559.386373,902.962826,0.0,12,Cluster 2.0
7.605458,0.636364,89.75,0.0,89.75,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,132.580643,102.415643,0.454545,12,Cluster 2.0
1689.238956,1.0,261.89,139.19,122.7,0.0,0.416667,0.083333,0.333333,0.0,0,7,1700.0,309.348573,1196.937133,0.0,12,Cluster 2.0
1489.224372,0.636364,1209.56,890.0,319.56,0.0,0.833333,0.083333,0.833333,0.0,0,11,12500.0,6831.656434,717.304514,0.181818,12,Cluster 3.0
1562.60448,1.0,880.22,816.88,63.34,0.0,0.416667,0.083333,0.333333,0.0,0,8,2500.0,459.441845,4257.948127,0.0,12,Cluster 2.0
1764.908055,0.727273,0.0,0.0,0.0,1552.832951,0.0,0.0,0.0,0.25,6,0,3666.666667,5126.650633,654.751791,0.125,12,Cluster 2.0
587.625834,0.727273,0.0,0.0,0.0,1056.036609,0.0,0.0,0.0,0.166667,2,0,1200.0,1209.43408,186.99955,0.0,12,Cluster 2.0
98.427228,1.0,389.24,0.0,389.24,0.0,0.666667,0.0,0.583333,0.0,0,11,8500.0,371.314009,178.045751,0.0,12,Cluster 3.0
566.383268,1.0,1454.16,1043.25,410.91,0.0,1.0,0.75,1.0,0.0,0,44,3000.0,1828.965302,208.822523,0.0,12,Cluster 3.0
3.93442,0.636364,29.99,29.99,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,18.769077,42.100823,0.0,12,Cluster 2.0
2900.59088,1.0,588.48,588.48,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,1189.418494,2648.004763,0.0,12,Cluster 2.0
6.104302,0.272727,134.97,0.0,134.97,0.0,0.25,0.0,0.25,0.0,0,6,4000.0,202.780964,42.148136,0.181818,12,Cluster 2.0
1158.67621,0.909091,1036.68,150.0,886.68,1789.779133,0.916667,0.083333,0.833333,0.333333,11,22,1700.0,2790.066228,1281.453534,0.0,12,Cluster 3.0
344.288226,1.0,146.75,0.0,146.75,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,135.87419,203.496004,0.0,12,Cluster 2.0
512.915157,0.818182,1799.45,497.75,1301.7,76.417858,0.75,0.25,0.666667,0.25,3,28,1500.0,1023.384336,177.146564,0.142857,12,Cluster 3.0
398.726283,1.0,393.49,393.49,0.0,787.215403,0.166667,0.166667,0.0,0.25,8,12,600.0,795.860389,213.548011,0.0,12,Cluster 2.0
597.628578,1.0,1430.0,1200.0,230.0,2091.07342,0.25,0.083333,0.166667,0.416667,8,4,1500.0,4032.106936,262.884347,0.083333,12,Cluster 2.0
0.920339,0.454545,343.4,0.0,343.4,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,347.01723,13.714895,0.0,12,Cluster 3.0
5315.945594,1.0,1525.44,469.8,1055.64,0.0,1.0,0.333333,1.0,0.0,0,20,8500.0,1430.341501,1318.71492,0.0,12,Cluster 3.0
13.99841,0.857143,94.86,0.0,94.86,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,68.323361,104.264949,0.4,7,Cluster 3.0
2120.098679,1.0,0.0,0.0,0.0,4834.483762,0.0,0.0,0.0,0.25,10,0,6000.0,2856.303303,654.963612,0.083333,12,Cluster 4.0
3044.194951,1.0,934.21,112.0,822.21,75.711826,0.75,0.083333,0.666667,0.166667,2,38,3000.0,1268.702405,2050.327011,0.0,12,Cluster 3.0
788.9737,1.0,4574.79,4149.47,425.32,2604.900847,1.0,0.583333,0.833333,0.166667,4,46,9500.0,5097.91073,366.740483,0.083333,12,Cluster 1.0
5774.207136,1.0,2102.51,721.67,1380.84,3536.320402,0.916667,0.333333,0.916667,0.083333,7,37,15000.0,4711.567357,1308.759437,0.0,12,Cluster 1.0
2928.480007,1.0,5747.76,4021.77,1725.99,0.0,1.0,0.583333,1.0,0.0,0,81,8000.0,4901.164291,788.689176,0.0,12,Cluster 1.0
217.10156,0.818182,2953.03,2953.03,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,5000.0,3123.296573,118.209566,0.125,12,Cluster 3.0
15.257465,0.636364,238.25,0.0,238.25,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,4.841543,111.741197,0.0,12,Cluster 2.0
49.564532,1.0,433.5,273.94,159.56,0.0,0.909091,0.181818,0.909091,0.0,0,13,9000.0,465.466079,148.914581,0.272727,11,Cluster 3.0
944.851251,1.0,449.49,0.0,449.49,0.0,1.0,0.0,1.0,0.0,0,18,1000.0,642.845065,495.322314,0.0,12,Cluster 3.0
1013.706876,1.0,2143.28,227.12,1916.16,3610.57243,0.916667,0.333333,0.583333,0.083333,1,34,7500.0,2945.957395,290.544441,0.0,12,Cluster 3.0
3956.072098,1.0,82.0,82.0,0.0,2113.060571,0.166667,0.166667,0.0,0.25,9,2,4500.0,811.119073,1325.010085,0.0,12,Cluster 4.0
177.556406,0.818182,2228.35,1600.99,627.36,0.0,0.75,0.666667,0.583333,0.0,0,29,12000.0,1842.340524,110.44378,0.454545,12,Cluster 3.0
644.933911,0.833333,7.26,0.0,7.26,966.749372,0.166667,0.0,0.166667,0.166667,1,1,1500.0,431.732367,92.246251,0.0,6,Cluster 2.0
5824.000984,1.0,1501.08,0.0,1501.08,4730.837305,0.25,0.0,0.166667,0.333333,6,5,8500.0,1647.245926,2330.665551,0.0,12,Cluster 4.0
5580.530306,1.0,2470.4,457.73,2012.67,1652.878895,0.5,0.083333,0.5,0.083333,1,19,9500.0,3340.041274,3024.949485,0.0,12,Cluster 3.0
9376.987835,1.0,0.0,0.0,0.0,1073.873304,0.0,0.0,0.0,0.166667,3,0,17500.0,2803.423946,2962.908954,0.0,12,Cluster 4.0
1042.816735,0.625,3950.0,3950.0,0.0,0.0,0.25,0.25,0.0,0.0,0,3,3150.0,6274.982741,303.462882,0.0,8,Cluster 3.0
1859.165344,1.0,0.0,0.0,0.0,1543.160715,0.0,0.0,0.0,0.083333,5,0,3500.0,310.775643,659.586136,0.0,12,Cluster 2.0
17.838173,1.0,164.7,0.0,164.7,0.0,0.416667,0.0,0.333333,0.0,0,5,3000.0,182.462461,103.72423,0.111111,12,Cluster 2.0
4940.113918,1.0,814.66,814.66,0.0,908.434086,0.583333,0.583333,0.0,0.083333,1,8,10000.0,1904.849069,1428.029439,0.0,12,Cluster 2.0
1005.660131,1.0,710.03,710.03,0.0,5001.078448,0.416667,0.416667,0.0,0.916667,40,8,1500.0,5679.950642,234.569274,0.25,12,Cluster 4.0
1322.64748,1.0,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0,20,1000.0,469.485706,9299.951204,0.0,12,Cluster 3.0
3504.329825,1.0,5313.2,3787.5,1525.7,0.0,1.0,0.5,1.0,0.0,0,37,13000.0,4357.719667,952.119024,0.0,12,Cluster 1.0
8791.161142,1.0,0.0,0.0,0.0,3706.755143,0.0,0.0,0.0,0.333333,4,0,12000.0,2244.627566,2916.278944,0.0,12,Cluster 4.0
3788.416968,0.857143,718.06,608.02,110.04,6348.57393,0.857143,0.428571,0.428571,0.571429,19,9,7500.0,294.502943,1107.881169,0.0,7,Cluster 4.0
905.771358,1.0,116.15,36.15,80.0,0.0,0.166667,0.083333,0.166667,0.0,0,3,1000.0,267.661028,199.189378,0.0,12,Cluster 2.0
9699.252383,1.0,0.0,0.0,0.0,10630.32102,0.0,0.0,0.0,0.833333,27,0,10000.0,13001.03715,3897.073997,0.0,12,Cluster 4.0
1767.719314,1.0,0.0,0.0,0.0,272.520678,0.0,0.0,0.0,0.25,3,0,2000.0,514.651337,434.347443,0.0,12,Cluster 2.0
7295.920263,1.0,0.0,0.0,0.0,721.214369,0.0,0.0,0.0,0.25,4,0,7500.0,1984.351035,3082.801095,0.0,12,Cluster 4.0
1523.911458,1.0,4075.37,3322.28,753.09,0.0,1.0,1.0,1.0,0.0,0,31,6500.0,2254.26002,329.29648,0.0,12,Cluster 3.0
666.010085,1.0,504.87,504.87,0.0,271.354588,0.166667,0.166667,0.0,0.083333,1,2,1000.0,631.927013,173.032903,0.0,12,Cluster 2.0
38.086857,0.545455,447.78,0.0,447.78,0.0,0.416667,0.0,0.416667,0.0,0,6,4000.0,757.855943,143.5366,1.0,12,Cluster 3.0
880.18183,1.0,58.4,0.0,58.4,192.159314,0.285714,0.0,0.285714,0.142857,1,2,2000.0,132.494364,152.279898,0.0,7,Cluster 2.0
2980.628942,1.0,1352.52,1352.52,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,10000.0,782.875155,760.415003,0.0,12,Cluster 2.0
16.34663,0.545455,267.06,25.0,242.06,0.0,0.5,0.083333,0.5,0.0,0,7,1000.0,318.011069,113.606953,0.272727,12,Cluster 2.0
1060.274411,1.0,404.24,404.24,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1024.733353,2707.521979,0.0,12,Cluster 2.0
91.597667,1.0,947.97,0.0,947.97,0.0,1.0,0.0,1.0,0.0,0,28,5000.0,876.723841,164.622858,0.833333,12,Cluster 3.0
427.186194,1.0,3305.33,419.22,2886.11,0.0,1.0,0.166667,1.0,0.0,0,42,5000.0,3312.414274,220.475303,0.083333,12,Cluster 3.0
1374.460976,1.0,1990.81,0.0,1990.81,0.0,1.0,0.0,0.916667,0.0,0,31,5000.0,0.0,1132.9574644,0.0,12,Cluster 3.0
1763.755481,1.0,2233.3,2233.3,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,13000.0,2209.056302,405.557756,0.0,12,Cluster 2.0
1367.703777,0.909091,153.0,0.0,153.0,1487.406583,0.545455,0.0,0.454545,0.090909,14,6,1500.0,0.0,1246.3128608,0.0,11,Cluster 2.0
492.070146,0.8,4924.41,4924.41,0.0,0.0,0.8,0.8,0.0,0.0,0,48,10500.0,3430.597877,149.408227,1.0,10,Cluster 3.0
2806.343181,1.0,0.0,0.0,0.0,274.463254,0.0,0.0,0.0,0.083333,3,0,3000.0,797.82877,937.454272,0.0,12,Cluster 2.0
27.498033,1.0,0.0,0.0,0.0,37.771996,0.0,0.0,0.0,0.083333,1,0,1000.0,46.365579,276.074313,0.1,12,Cluster 2.0
1664.334555,1.0,862.95,862.95,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1900.0,987.668179,892.915026,0.0,12,Cluster 2.0
6.692421,0.545455,333.42,0.0,333.42,0.0,0.583333,0.0,0.583333,0.0,0,12,4000.0,318.713472,1.113027,0.0,12,Cluster 2.0
16.976117,0.454545,424.99,0.0,424.99,0.0,0.583333,0.0,0.5,0.0,0,7,5000.0,603.395705,77.553281,0.5,12,Cluster 3.0
2171.222526,1.0,791.18,791.18,0.0,2056.60248,0.428571,0.428571,0.0,0.571429,6,8,3000.0,300.088696,453.100425,0.0,7,Cluster 2.0
111.539712,1.0,1364.86,0.0,1364.86,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,1500.447193,150.868096,0.2,12,Cluster 3.0
21.12921,0.545455,229.5,54.0,175.5,0.0,0.5,0.083333,0.416667,0.0,0,7,3150.0,423.206638,157.471831,0.714286,12,Cluster 3.0
132.993735,0.454545,1383.67,1358.77,24.9,0.0,0.416667,0.333333,0.166667,0.0,0,10,7000.0,1270.735859,103.971481,0.0,12,Cluster 3.0
95.843629,0.818182,1210.95,201.99,1008.96,0.0,0.75,0.25,0.666667,0.0,0,21,8000.0,1110.838265,127.360837,0.727273,12,Cluster 3.0
988.749349,1.0,0.0,0.0,0.0,6085.7392,0.0,0.0,0.0,0.5,17,0,5000.0,4937.146727,223.182313,0.2,6,Cluster 4.0
1355.180523,0.909091,8820.67,2549.65,6271.02,0.0,0.75,0.583333,0.583333,0.0,0,37,6500.0,3609.323897,416.412205,0.0,12,Cluster 1.0
25.921726,0.545455,268.92,0.0,268.92,0.0,0.5,0.0,0.416667,0.0,0,6,1500.0,458.387948,146.450708,1.0,12,Cluster 3.0
50.302615,0.636364,0.0,0.0,0.0,575.797773,0.0,0.0,0.0,0.166667,2,0,500.0,511.341658,186.033645,0.0,12,Cluster 2.0
6342.561972,1.0,0.0,0.0,0.0,3444.929414,0.0,0.0,0.0,0.25,4,0,10500.0,1351.732415,1342.524091,0.0,12,Cluster 4.0
1355.179528,1.0,0.0,0.0,0.0,119.945758,0.0,0.0,0.0,0.083333,2,0,1500.0,338.541279,348.388563,0.0,12,Cluster 2.0
7.367128,0.555556,479.71,479.71,0.0,95.299613,0.333333,0.333333,0.0,0.222222,2,12,3000.0,1190.03983,18.092319,1.0,9,Cluster 2.0
1095.27596,1.0,119.0,119.0,0.0,54.739913,0.083333,0.083333,0.0,0.25,3,1,1200.0,365.05305,540.656023,0.0,12,Cluster 2.0
1299.027426,1.0,731.45,74.23,657.22,2823.614133,1.0,0.142857,0.857143,0.571429,16,11,1500.0,2296.979965,1066.288428,0.166667,7,Cluster 4.0
534.75165,0.545455,3044.6,3044.6,0.0,684.269093,0.166667,0.166667,0.0,0.083333,1,2,3000.0,8987.534163,332.787755,0.333333,12,Cluster 3.0
466.723482,0.833333,947.21,498.01,449.2,0.0,0.833333,0.333333,0.666667,0.0,0,27,1500.0,38.775803,131.313627,0.0,6,Cluster 3.0
108.889031,1.0,1145.85,445.85,700.0,0.0,1.0,0.916667,0.75,0.0,0,22,5000.0,874.238956,179.080958,0.833333,12,Cluster 3.0
6477.2996,1.0,0.0,0.0,0.0,2436.195048,0.0,0.0,0.0,0.666667,8,0,11500.0,2480.091913,1572.040565,0.0,12,Cluster 4.0
129.314624,1.0,94.5,0.0,94.5,0.0,0.583333,0.0,0.583333,0.0,0,7,1500.0,132.94586,849.067783,0.0,12,Cluster 2.0
128.48978,1.0,462.86,0.0,462.86,0.0,1.0,0.0,1.0,0.0,0,34,3000.0,381.3599,171.903711,0.0,12,Cluster 3.0
2133.901379,1.0,303.03,9.03,294.0,0.0,1.0,0.083333,1.0,0.0,0,13,3000.0,1512.770602,615.208288,0.0,12,Cluster 3.0
5925.120611,1.0,1763.89,258.43,1505.46,0.0,1.0,0.25,1.0,0.0,0,195,6500.0,2557.841292,2268.544117,0.0,12,Cluster 1.0
2128.836017,1.0,0.0,0.0,0.0,2474.142891,0.0,0.0,0.0,0.083333,1,0,5000.0,895.113371,582.608195,0.0,12,Cluster 2.0
1647.990537,1.0,127.46,127.46,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3500.0,414.257207,486.378735,0.0,12,Cluster 2.0
933.278656,1.0,182.55,0.0,182.55,2304.727023,0.25,0.0,0.166667,0.416667,7,3,2500.0,1755.16459,248.144048,0.0,12,Cluster 2.0
2473.466078,1.0,0.0,0.0,0.0,944.4812,0.0,0.0,0.0,0.272727,3,0,2500.0,156.061607,10474.56452,0.0,11,Cluster 2.0
1302.78269,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,351.864266,5104.500905,0.0,12,Cluster 2.0
0.0,0.0,313.89,0.0,313.89,0.0,0.916667,0.0,0.916667,0.0,0,19,6000.0,0.0,421.854406,0.0,12,Cluster 3.0
2033.538173,1.0,929.25,297.51,631.74,1567.042271,1.0,0.25,1.0,0.083333,1,20,3500.0,1291.31841,1843.752247,0.0,12,Cluster 3.0
52.229659,1.0,565.5,0.0,565.5,101.137379,1.0,0.0,1.0,0.083333,1,14,8500.0,2768.795805,199.803721,0.25,12,Cluster 3.0
2270.22733,1.0,0.0,0.0,0.0,159.189426,0.0,0.0,0.0,0.083333,1,0,2400.0,495.667079,974.797056,0.0,12,Cluster 2.0
1276.549447,1.0,3355.73,1916.68,1439.05,887.518919,1.0,0.75,1.0,0.25,4,61,4000.0,1254.550076,391.089257,0.090909,12,Cluster 3.0
5588.846272,1.0,3507.35,603.75,2903.6,0.0,0.916667,0.166667,0.833333,0.0,0,34,11500.0,1412.597253,1825.176503,0.0,12,Cluster 3.0
1097.718192,1.0,0.0,0.0,0.0,77.325405,0.0,0.0,0.0,0.333333,4,0,1200.0,278.781487,425.605099,0.0,12,Cluster 2.0
54.250363,0.8,317.4,317.4,0.0,0.0,0.3,0.3,0.0,0.0,0,4,3000.0,234.894972,126.945378,0.0,10,Cluster 2.0
1668.591831,1.0,0.0,0.0,0.0,1716.941235,0.0,0.0,0.0,0.166667,5,0,1800.0,2166.981163,568.063083,0.083333,12,Cluster 2.0
1469.212816,1.0,220.69,64.09,156.6,0.0,0.454545,0.090909,0.272727,0.0,0,6,2000.0,416.172003,481.887743,0.0,11,Cluster 2.0
5779.287938,1.0,5233.92,3277.47,1956.45,0.0,1.0,0.75,1.0,0.0,0,61,6000.0,3555.592453,4277.740666,0.0,12,Cluster 1.0
1372.443049,1.0,0.0,0.0,0.0,3895.022384,0.0,0.0,0.0,0.333333,7,0,2500.0,2697.2213,679.634933,0.0,12,Cluster 2.0
942.555708,1.0,150.0,0.0,150.0,1066.604854,0.333333,0.0,0.25,0.083333,4,6,1200.0,1445.633559,492.370581,0.0,12,Cluster 2.0
965.236679,1.0,2786.08,763.82,2022.26,0.0,0.75,0.333333,0.666667,0.0,0,33,4500.0,1399.589495,244.198717,0.0,12,Cluster 3.0
116.172752,0.111111,0.0,0.0,0.0,1867.994674,0.0,0.0,0.0,0.111111,6,0,3000.0,0.0,201.3175274,0.0,9,Cluster 2.0
6467.885013,1.0,1464.14,978.71,485.43,3947.86784,0.833333,0.583333,0.666667,0.416667,10,23,11500.0,1658.563509,1887.413517,0.0,12,Cluster 4.0
837.631184,1.0,0.0,0.0,0.0,867.928181,0.0,0.0,0.0,0.083333,1,0,1000.0,47.1444,5413.385529,0.0,12,Cluster 2.0
2043.78838,1.0,0.0,0.0,0.0,5997.514998,0.0,0.0,0.0,0.5,9,0,6500.0,8075.826793,495.373116,0.25,12,Cluster 4.0
8767.5693,1.0,0.0,0.0,0.0,4582.065405,0.0,0.0,0.0,0.25,10,0,9000.0,1824.244866,2259.461833,0.0,12,Cluster 4.0
32.71168,0.454545,350.0,0.0,350.0,0.0,0.416667,0.0,0.333333,0.0,0,6,3000.0,421.815239,178.406886,1.0,12,Cluster 3.0
948.944615,1.0,678.94,201.4,477.54,0.0,1.0,0.166667,1.0,0.0,0,44,2000.0,1750.388539,612.055723,0.083333,12,Cluster 3.0
4251.411617,1.0,0.0,0.0,0.0,2318.967259,0.0,0.0,0.0,0.083333,1,0,5000.0,1428.511775,1322.626868,0.0,12,Cluster 2.0
2899.032432,0.857143,0.0,0.0,0.0,3431.707208,0.0,0.0,0.0,0.571429,7,0,4000.0,407.402983,636.954252,0.0,7,Cluster 4.0
97.917955,1.0,824.31,0.0,824.31,0.0,0.916667,0.0,0.916667,0.0,0,27,7500.0,702.365795,163.523497,1.0,12,Cluster 3.0
462.340941,1.0,125.0,0.0,125.0,0.0,0.416667,0.0,0.416667,0.0,0,5,500.0,250.788354,350.085005,0.0,12,Cluster 2.0
99.446029,0.181818,0.0,0.0,0.0,1045.066588,0.0,0.0,0.0,0.083333,5,0,1200.0,7142.732735,127.577579,1.0,12,Cluster 2.0
323.801713,0.333333,0.0,0.0,0.0,1430.485333,0.0,0.0,0.0,0.166667,1,0,1500.0,0.0,1246.3128608,0.0,6,Cluster 2.0
85.285023,0.75,423.24,287.0,136.24,0.0,0.625,0.375,0.375,0.0,0,9,11000.0,296.01675,134.448872,0.0,8,Cluster 3.0
